programme,beneficiary_id,canonical_person_id,canonical_national_id
VOC,VOC-000815,1990,15425350
VOC,VOC-000816,2594,18579673
VOC,VOC-000817,2238,32638266
VOC,VOC-000818,433,84335596
VOC,VOC-000819,2264,85709619
VOC,VOC-000820,1287,46102405
VOC,VOC-000821,1067,42180102
VOC,VOC-000822,1579,21980102
VOC,VOC-000823,55,28082355
VOC,VOC-000824,203,68535809
VOC,VOC-000825,108,82123324
VOC,VOC-000826,1917,52163391
VOC,VOC-000827,297,98676416
VOC,VOC-000828,528,81260169
VOC,VOC-000829,2669,69466273
VOC,VOC-000830,1536,42211908
VOC,VOC-000831,2287,19971406
VOC,VOC-000832,2804,26571117
VOC,VOC-000833,1249,68504096
VOC,VOC-000834,1624,43415626
VOC,VOC-000835,24,33535297
VOC,VOC-000836,2959,31706858
VOC,VOC-000837,1335,54596393
VOC,VOC-000838,2369,10455925
VOC,VOC-000839,1831,25376128
VOC,VOC-000840,1083,30842471
VOC,VOC-000841,2615,56421468
VOC,VOC-000842,2283,76977281
VOC,VOC-000843,1928,46634354
VOC,VOC-000844,31,26625933
VOC,VOC-000845,2069,58294486
VOC,VOC-000846,426,79651607
VOC,VOC-000847,2336,15513078
VOC,VOC-000848,1699,48462628
VOC,VOC-000849,2992,80121095
VOC,VOC-000850,1300,68829924
VOC,VOC-000851,1110,26492810
VOC,VOC-000852,2001,69686509
VOC,VOC-000853,1807,33608547
VOC,VOC-000854,1531,50450560
VOC,VOC-000855,2982,20135745
VOC,VOC-000856,2857,48065927
VOC,VOC-000857,2443,64910054
VOC,VOC-000858,2453,62785816
VOC,VOC-000859,359,68410653
VOC,VOC-000860,1388,49514786
VOC,VOC-000861,1121,30142372
VOC,VOC-000862,2636,74668530
VOC,VOC-000863,650,49761155
VOC,VOC-000864,2683,98996499
VOC,VOC-000865,1463,95174825
VOC,VOC-000866,1950,34706155
VOC,VOC-000867,1386,98685344
VOC,VOC-000868,2950,25610550
VOC,VOC-000869,1750,25264369
VOC,VOC-000870,2503,51968530
VOC,VOC-000871,2597,74994816
VOC,VOC-000872,2114,61144210
VOC,VOC-000873,1229,60671655
VOC,VOC-000874,2112,60890181
VOC,VOC-000875,1424,47549488
VOC,VOC-000876,2063,68080257
VOC,VOC-000877,2494,38478250
VOC,VOC-000878,180,19655576
VOC,VOC-000879,1226,96025578
VOC,VOC-000880,1521,55799693
VOC,VOC-000881,1290,56574888
VOC,VOC-000882,1969,66601919
VOC,VOC-000883,445,15971136
VOC,VOC-000884,1416,61901085
VOC,VOC-000885,593,75025705
VOC,VOC-000886,219,31567333
VOC,VOC-000887,1166,10176075
VOC,VOC-000888,2084,26497914
VOC,VOC-000889,1826,58229521
VOC,VOC-000890,2401,82957881
VOC,VOC-000891,206,34213769
VOC,VOC-000892,800,19725451
VOC,VOC-000893,625,62025775
VOC,VOC-000894,1205,53764429
VOC,VOC-000895,2382,44678863
VOC,VOC-000896,2438,89161407
VOC,VOC-000897,2315,75356107
VOC,VOC-000898,2103,60148340
VOC,VOC-000899,1534,83907211
VOC,VOC-000900,1841,74105877
VOC,VOC-000901,2850,28570786
VOC,VOC-000902,2240,96417651
VOC,VOC-000903,1919,77590047
VOC,VOC-000904,1857,77953970
VOC,VOC-000905,2708,68256986
VOC,VOC-000906,2820,34874358
VOC,VOC-000907,340,28778595
VOC,VOC-000908,664,46881809
VOC,VOC-000909,1803,86825841
VOC,VOC-000910,2812,14478997
VOC,VOC-000911,1006,42996518
VOC,VOC-000912,373,66686642
VOC,VOC-000913,2930,91341590
VOC,VOC-000914,1464,57270850
VOC,VOC-000915,2558,18011253
VOC,VOC-000916,292,40546109
VOC,VOC-000917,931,40971850
VOC,VOC-000918,1048,11916830
VOC,VOC-000919,2832,74176576
VOC,VOC-000920,2060,91499552
VOC,VOC-000921,2151,59735424
VOC,VOC-000922,2318,24569958
VOC,VOC-000923,2859,54850828
VOC,VOC-000924,13,13600310
VOC,VOC-000925,1466,26122249
VOC,VOC-000926,1030,31255444
VOC,VOC-000927,2300,72734318
VOC,VOC-000928,2607,94060783
VOC,VOC-000929,272,17522634
VOC,VOC-000930,2291,55769240
VOC,VOC-000931,88,92585240
VOC,VOC-000932,1847,74492536
VOC,VOC-000933,2695,68953251
VOC,VOC-000934,417,62508567
VOC,VOC-000935,949,59803545
VOC,VOC-000936,1436,21647236
VOC,VOC-000937,1159,20152046
VOC,VOC-000938,907,59427999
VOC,VOC-000939,1939,94973393
VOC,VOC-000940,265,60543809
VOC,VOC-000941,1209,17681679
VOC,VOC-000942,459,31839746
VOC,VOC-000943,820,91335378
VOC,VOC-000944,2787,10341866
VOC,VOC-000945,51,23427820
VOC,VOC-000946,1796,80070728
VOC,VOC-000947,376,20694051
VOC,VOC-000948,1882,81569760
VOC,VOC-000949,583,66194219
VOC,VOC-000950,2791,79953085
VOC,VOC-000951,1471,16018949
VOC,VOC-000952,1221,22913709
VOC,VOC-000953,2886,81227728
VOC,VOC-000954,1964,13782653
VOC,VOC-000955,347,25016273
VOC,VOC-000956,1628,53043124
VOC,VOC-000957,697,95624361
VOC,VOC-000958,500,27691237
VOC,VOC-000959,1855,71596905
VOC,VOC-000960,2330,37406375
VOC,VOC-000961,759,49734257
VOC,VOC-000962,2492,68418006
VOC,VOC-000963,1153,57311796
VOC,VOC-000964,2170,53771746
VOC,VOC-000965,2149,69671506
VOC,VOC-000966,1689,58008794
VOC,VOC-000967,2221,68066393
VOC,VOC-000968,165,33392072
VOC,VOC-000969,2998,85835230
VOC,VOC-000970,1459,24504338
VOC,VOC-000971,362,41708297
VOC,VOC-000972,92,24217270
VOC,VOC-000973,1640,70058440
VOC,VOC-000974,848,45668220
VOC,VOC-000975,1916,78564064
VOC,VOC-000976,2398,53413739
VOC,VOC-000977,854,95510088
VOC,VOC-000978,698,23439045
VOC,VOC-000979,2627,23658560
VOC,VOC-000980,2213,57317691
VOC,VOC-000981,881,27028924
VOC,VOC-000982,2738,36970791
VOC,VOC-000983,952,88895533
VOC,VOC-000984,439,41291228
VOC,VOC-000985,1012,53225813
VOC,VOC-000986,1442,75890329
VOC,VOC-000987,666,50421249
VOC,VOC-000988,2999,48312600
VOC,VOC-000989,114,40438156
VOC,VOC-000990,1838,46069270
VOC,VOC-000991,470,82613651
VOC,VOC-000992,891,86229768
VOC,VOC-000993,116,88306842
VOC,VOC-000994,1002,46663600
VOC,VOC-000995,481,40333941
VOC,VOC-000996,2003,26692837
VOC,VOC-000997,2258,20439138
VOC,VOC-000998,552,24087799
VOC,VOC-000999,1460,40299882
VOC,VOC-001000,2497,61860619
VOC,VOC-001001,1520,49059332
VOC,VOC-001002,2880,58624291
VOC,VOC-001003,1659,41971752
VOC,VOC-001004,2649,86279469
VOC,VOC-001005,1232,30839000
VOC,VOC-001006,944,47299640
VOC,VOC-001007,832,20724650
VOC,VOC-001008,2979,73393416
VOC,VOC-001009,2528,22065080
VOC,VOC-001010,2954,29760957
VOC,VOC-001011,515,48906764
VOC,VOC-001012,2712,97043369
VOC,VOC-001013,157,38555376
VOC,VOC-001014,2021,57318239
VOC,VOC-001015,1001,42530972
VOC,VOC-001016,2842,63685963
VOC,VOC-001017,652,14288227
VOC,VOC-001018,2784,78131606
VOC,VOC-001019,2253,84965763
VOC,VOC-001020,1118,97016569
VOC,VOC-001021,154,34124750
VOC,VOC-001022,2584,82250099
VOC,VOC-001023,2212,19026390
VOC,VOC-001024,1805,30528733
VOC,VOC-001025,1251,66752122
VOC,VOC-001026,885,39510147
VOC,VOC-001027,1256,35520607
VOC,VOC-001028,2907,95347156
VOC,VOC-001029,956,25239435
VOC,VOC-001030,110,89426243
VOC,VOC-001031,2504,49610969
VOC,VOC-001032,2199,30546143
VOC,VOC-001033,2195,48271336
VOC,VOC-001034,457,93460620
VOC,VOC-001035,600,24957006
VOC,VOC-001036,2389,46632288
VOC,VOC-001037,1752,67735664
VOC,VOC-001038,1360,43091057
VOC,VOC-001039,2495,23756993
VOC,VOC-001040,806,31829800
VOC,VOC-001041,1196,97153508
VOC,VOC-001042,2673,90254666
VOC,VOC-001043,427,41713949
VOC,VOC-001044,2925,17076255
VOC,VOC-001045,884,60850210
VOC,VOC-001046,1730,14725195
VOC,VOC-001047,651,65277579
VOC,VOC-001048,807,84110101
VOC,VOC-001049,669,60224330
VOC,VOC-001050,2920,35645457
VOC,VOC-001051,517,26492036
VOC,VOC-001052,2944,35444694
VOC,VOC-001053,2574,31674405
VOC,VOC-001054,1565,52354648
VOC,VOC-001055,903,17259175
VOC,VOC-001056,1400,36235070
VOC,VOC-001057,2801,19172109
VOC,VOC-001058,2840,57277284
VOC,VOC-001059,2901,16526108
VOC,VOC-001060,2506,12675965
VOC,VOC-001061,32,50998106
VOC,VOC-001062,400,55324613
VOC,VOC-001063,559,50495382
VOC,VOC-001064,894,34546715
VOC,VOC-001065,186,61471131
VOC,VOC-001066,745,95040154
VOC,VOC-001067,2679,17924926
VOC,VOC-001068,90,39009803
VOC,VOC-001069,1201,30416174
VOC,VOC-001070,939,90511561
VOC,VOC-001071,1321,44991603
VOC,VOC-001072,2489,98275197
VOC,VOC-001073,589,63701561
VOC,VOC-001074,1763,49905391
VOC,VOC-001075,2721,43538762
VOC,VOC-001076,1331,18175303
VOC,VOC-001077,1079,99543733
VOC,VOC-001078,1289,87825976
VOC,VOC-001079,689,11099317
VOC,VOC-001080,998,61590666
VOC,VOC-001081,1673,63523596
VOC,VOC-001082,1119,64452866
VOC,VOC-001083,2913,50216471
VOC,VOC-001084,452,58537393
VOC,VOC-001085,2798,89951297
VOC,VOC-001086,875,18519119
VOC,VOC-001087,862,21071555
VOC,VOC-001088,296,16174008
VOC,VOC-001089,641,62111008
VOC,VOC-001090,2637,54756034
VOC,VOC-001091,2582,26642804
VOC,VOC-001092,2879,71413187
VOC,VOC-001093,1677,85366409
VOC,VOC-001094,1494,78313344
VOC,VOC-001095,2585,69224618
VOC,VOC-001096,756,13600484
VOC,VOC-001097,1326,71774245
VOC,VOC-001098,1061,38790311
VOC,VOC-001099,2872,15101740
VOC,VOC-001100,2098,74594778
VOC,VOC-001101,1056,35898734
VOC,VOC-001102,2505,36578446
VOC,VOC-001103,1708,48003458
VOC,VOC-001104,974,68670156
VOC,VOC-001105,2070,51940537
VOC,VOC-001106,2124,90677906
VOC,VOC-001107,476,59243476
VOC,VOC-001108,2854,34277838
VOC,VOC-001109,2589,23342241
VOC,VOC-001110,2468,20727703
VOC,VOC-001111,813,54698618
VOC,VOC-001112,637,22863109
VOC,VOC-001113,2562,37246941
VOC,VOC-001114,1146,26935536
VOC,VOC-001115,1703,62862467
VOC,VOC-001116,2993,47563341
VOC,VOC-001117,2865,97037399
VOC,VOC-001118,993,42341555
VOC,VOC-001119,2526,12208928
VOC,VOC-001120,1813,39450832
VOC,VOC-001121,1716,46419627
VOC,VOC-001122,605,12152239
VOC,VOC-001123,802,95453300
VOC,VOC-001124,1439,57560131
VOC,VOC-001125,286,54836082
VOC,VOC-001126,2528,22065080
VOC,VOC-001127,2570,35177082
VOC,VOC-001128,2242,12952658
VOC,VOC-001129,2715,76597184
VOC,VOC-001130,2863,87754278
VOC,VOC-001131,1270,82041503
VOC,VOC-001132,1297,84833535
VOC,VOC-001133,276,12919231
VOC,VOC-001134,1750,25264369
VOC,VOC-001135,165,33392072
VOC,VOC-001136,2637,54756034
VOC,VOC-001137,167,88380820
VOC,VOC-001138,1265,75453166
VOC,VOC-001139,2522,85251775
VOC,VOC-001140,308,53952205
VOC,VOC-001141,1038,36349479
VOC,VOC-001142,1838,46069270
VOC,VOC-001143,2531,80397312
VOC,VOC-001144,1254,37852975
VOC,VOC-001145,117,69391930
VOC,VOC-001146,2438,89161407
VOC,VOC-001147,936,21463219
VOC,VOC-001148,2758,11812674
VOC,VOC-001149,1025,50468810
VOC,VOC-001150,2288,45355912
VOC,VOC-001151,1583,11951278
VOC,VOC-001152,1476,28774471
VOC,VOC-001153,36,32417070
VOC,VOC-001154,806,31829800
VOC,VOC-001155,71,43382936
VOC,VOC-001156,2497,61860619
VOC,VOC-001157,1251,66752122
VOC,VOC-001158,2921,36014440
VOC,VOC-001159,803,12458919
VOC,VOC-001160,2731,67192629
VOC,VOC-001161,806,31829800
VOC,VOC-001162,576,23306584
VOC,VOC-001163,1922,32859170
VOC,VOC-001164,2481,82462154
VOC,VOC-001165,2607,94060783
VOC,VOC-001166,939,90511561
VOC,VOC-001167,697,95624361
VOC,VOC-001168,652,14288227
VOC,VOC-001169,1534,83907211
VOC,VOC-001170,1027,10580409
VOC,VOC-001171,2233,57584677
VOC,VOC-001172,2666,47871627
VOC,VOC-001173,76,74764506
VOC,VOC-001174,1581,16952045
VOC,VOC-001175,375,40799334
VOC,VOC-001176,246,43739900
VOC,VOC-001177,318,26144121
VOC,VOC-001178,451,14456047
VOC,VOC-001179,2976,62901281
VOC,VOC-001180,2415,66230595
VOC,VOC-001181,1444,70204171
VOC,VOC-001182,1985,36738225
VOC,VOC-001183,24,33535297
VOC,VOC-001184,2842,63685963
VOC,VOC-001185,1612,69976098
VOC,VOC-001186,1810,37921512
VOC,VOC-001187,85,54988861
VOC,VOC-001188,1202,89118492
VOC,VOC-001189,60,64644684
VOC,VOC-001190,784,70613787
VOC,VOC-001191,1432,23062971
VOC,VOC-001192,460,55925432
VOC,VOC-001193,1256,35520607
VOC,VOC-001194,2800,97956703
VOC,VOC-001195,305,87470671
VOC,VOC-001196,1451,31183862
VOC,VOC-001197,1875,10502052
VOC,VOC-001198,1297,84833535
VOC,VOC-001199,13,13600310
VOC,VOC-001200,1571,88103477
VOC,VOC-001201,2585,69224618
VOC,VOC-001202,2471,16927312
VOC,VOC-001203,2616,38673273
VOC,VOC-001204,2143,77177290
VOC,VOC-001205,2909,47173534
VOC,VOC-001206,2662,84513202
VOC,VOC-001207,2516,71156898
VOC,VOC-001208,819,49075648
VOC,VOC-001209,2503,51968530
VOC,VOC-001210,697,95624361
VOC,VOC-001211,1500,33179292
VOC,VOC-001212,2673,90254666
VOC,VOC-001213,287,33516421
VOC,VOC-001214,1656,47959633
VOC,VOC-001215,1823,26947996
VOC,VOC-001216,1805,30528733
VOC,VOC-001217,2503,51968530
VOC,VOC-001218,400,55324613
VOC,VOC-001219,1002,46663600
VOC,VOC-001220,1935,74318409
VOC,VOC-001221,2711,84286913
VOC,VOC-001222,203,68535809
VOC,VOC-001223,2784,78131606
VOC,VOC-001224,949,59803545
VOC,VOC-001225,76,74764506
VOC,VOC-001226,1239,60267929
VOC,VOC-001227,984,55305628
VOC,VOC-001228,745,95040154
VOC,VOC-001229,2523,33205321
VOC,VOC-001230,2733,68602342
VOC,VOC-001231,2607,94060783
VOC,VOC-001232,85,54988861
VOC,VOC-001233,2464,91082703
VOC,VOC-001234,2655,36135120
VOC,VOC-001235,2592,47364992
VOC,VOC-001236,882,29766571
VOC,VOC-001237,2920,35645457
VOC,VOC-001238,573,50248639
VOC,VOC-001239,2865,97037399
VOC,VOC-001240,1805,30528733
VOC,VOC-001241,1701,63690535
VOC,VOC-001242,2711,84286913
VOC,VOC-001243,566,65402833
VOC,VOC-001244,1144,47452871
VOC,VOC-001245,1042,25099746
VOC,VOC-001246,836,47384667
VOC,VOC-001247,1451,31183862
VOC,VOC-001248,2506,12675965
VOC,VOC-001249,1564,26195804
VOC,VOC-001250,155,32708438
VOC,VOC-001251,2584,82250099
VOC,VOC-001252,1473,37332854
VOC,VOC-001253,72,46953423
VOC,VOC-001254,2443,64910054
VOC,VOC-001255,2849,99646907
VOC,VOC-001256,766,11404682
VOC,VOC-001257,2443,64910054
VOC,VOC-001258,2712,97043369
VOC,VOC-001259,359,68410653
VOC,VOC-001260,2464,91082703
VOC,VOC-001261,1612,69976098
VOC,VOC-001262,1386,98685344
VOC,VOC-001263,2482,78683307
VOC,VOC-001264,2588,22404243
VOC,VOC-001265,1628,53043124
VOC,VOC-001266,1435,98519805
VOC,VOC-001267,2850,28570786
VOC,VOC-001268,2980,57802228
VOC,VOC-001269,2431,35144726
VOC,VOC-001270,2684,21410295
VOC,VOC-001271,806,31829800
VOC,VOC-001272,1144,47452871
VOC,VOC-001273,2268,30338272
VOC,VOC-001274,1561,96095674
VOC,VOC-001275,1929,71604156
VOC,VOC-001276,1265,75453166
VOC,VOC-001277,2879,71413187
VOC,VOC-001278,2199,30546143
VOC,VOC-001279,542,50292372
VOC,VOC-001280,476,59243476
VOC,VOC-001281,2578,84618453
VOC,VOC-001282,1922,32859170
VOC,VOC-001283,1037,41110667
VOC,VOC-001284,642,77121355
VOC,VOC-001285,1297,84833535
VOC,VOC-001286,1939,94973393
VOC,VOC-001287,1389,25132415
VOC,VOC-001288,2221,68066393
VOC,VOC-001289,2637,54756034
VOC,VOC-001290,928,37467964
VOC,VOC-001291,2287,19971406
VOC,VOC-001292,691,80272722
VOC,VOC-001293,681,71587674
VOC,VOC-001294,2401,82957881
VOC,VOC-001295,1146,26935536
VOC,VOC-001296,842,76245685
VOC,VOC-001297,676,60984196
VOC,VOC-001298,2695,68953251
VOC,VOC-001299,2425,72606225
VOC,VOC-001300,2636,74668530
VOC,VOC-001301,148,71572793
VOC,VOC-001302,2406,74650288
VOC,VOC-001303,2560,38889586
VOC,VOC-001304,2389,46632288
VOC,VOC-001305,171,61793831
VOC,VOC-001306,2280,32907135
VOC,VOC-001307,2607,94060783
VOC,VOC-001308,1265,75453166
VOC,VOC-001309,903,17259175
VOC,VOC-001310,2505,36578446
VOC,VOC-001311,452,58537393
VOC,VOC-001312,2238,32638266
VOC,VOC-001313,2982,20135745
VOC,VOC-001314,651,65277579
VOC,VOC-001315,2410,73884512
VOC,VOC-001316,167,88380820
VOC,VOC-001317,2257,47603482
VOC,VOC-001318,1513,74642957
VOC,VOC-001319,2098,74594778
VOC,VOC-001320,651,65277579
VOC,VOC-001321,820,91335378
VOC,VOC-001322,2944,35444694
VOC,VOC-001323,669,60224330
VOC,VOC-001324,30,46160937
VOC,VOC-001325,1202,89118492
VOC,VOC-001326,1424,47549488
VOC,VOC-001327,1415,76805175
VOC,VOC-001328,1432,23062971
VOC,VOC-001329,592,85701885
VOC,VOC-001330,1493,92850903
VOC,VOC-001331,727,93326883
VOC,VOC-001332,2602,79521092
VOC,VOC-001333,529,25527671
VOC,VOC-001334,2076,93373651
VOC,VOC-001335,2213,57317691
VOC,VOC-001336,2920,35645457
VOC,VOC-001337,1680,29846665
VOC,VOC-001338,2443,64910054
VOC,VOC-001339,1459,24504338
VOC,VOC-001340,1551,96244314
VOC,VOC-001341,2598,80075544
VOC,VOC-001342,1485,28156328
VOC,VOC-001343,592,85701885
VOC,VOC-001344,1089,91541051
VOC,VOC-001345,1628,53043124
VOC,VOC-001346,750,52550453
VOC,VOC-001347,2280,32907135
VOC,VOC-001348,1001,42530972
VOC,VOC-001349,1192,82351312
VOC,VOC-001350,664,46881809
VOC,VOC-001351,568,46167085
VOC,VOC-001352,2151,59735424
VOC,VOC-001353,514,35976666
VOC,VOC-001354,2612,17228318
VOC,VOC-001355,2473,14839862
VOC,VOC-001356,206,34213769
VOC,VOC-001357,855,80422146
VOC,VOC-001358,1950,34706155
VOC,VOC-001359,387,81803895
VOC,VOC-001360,1939,94973393
VOC,VOC-001361,1564,26195804
VOC,VOC-001362,2426,65673607
VOC,VOC-001363,417,62508567
VOC,VOC-001364,1239,60267929
VOC,VOC-001365,401,61846177
VOC,VOC-001366,651,65277579
VOC,VOC-001367,2336,15513078
VOC,VOC-001368,1883,35980604
VOC,VOC-001369,2274,20985043
VOC,VOC-001370,2965,41277403
VOC,VOC-001371,1914,65261046
VOC,VOC-001372,2603,32258756
VOC,VOC-001373,1646,17076084
VOC,VOC-001374,1703,62862467
VOC,VOC-001375,803,12458919
VOC,VOC-001376,1390,26699133
VOC,VOC-001377,1015,43823840
VOC,VOC-001378,2837,77368102
VOC,VOC-001379,2607,94060783
VOC,VOC-001380,2982,20135745
VOC,VOC-001381,1619,35100154
VOC,VOC-001382,325,61911006
VOC,VOC-001383,1522,78380880
VOC,VOC-001384,114,40438156
VOC,VOC-001385,171,61793831
VOC,VOC-001386,2786,90190366
VOC,VOC-001387,2691,41979969
VOC,VOC-001388,400,55324613
VOC,VOC-001389,1485,28156328
VOC,VOC-001390,1003,72373944
VOC,VOC-001391,745,95040154
VOC,VOC-001392,387,81803895
VOC,VOC-001393,186,61471131
VOC,VOC-001394,2655,36135120
VOC,VOC-001395,890,40269419
VOC,VOC-001396,1033,14558338
VOC,VOC-001397,1196,97153508
VOC,VOC-001398,854,95510088
VOC,VOC-001399,2503,51968530
VOC,VOC-001400,2967,15838870
VOC,VOC-001401,1810,37921512
VOC,VOC-001402,2616,38673273
VOC,VOC-001403,1251,66752122
VOC,VOC-001404,952,88895533
VOC,VOC-001405,2240,96417651
VOC,VOC-001406,531,89453898
VOC,VOC-001407,1735,99849459
VOC,VOC-001408,1922,32859170
VOC,VOC-001409,1935,74318409
VOC,VOC-001410,2521,84211554
VOC,VOC-001411,2386,86149917
VOC,VOC-001412,433,84335596
VOC,VOC-001413,480,53365278
VOC,VOC-001414,486,74220011
VOC,VOC-001415,2874,62313993
VOC,VOC-001416,1849,78812902
VOC,VOC-001417,2698,74145640
VOC,VOC-001418,1800,31465712
VOC,VOC-001419,1725,25226934
VOC,VOC-001420,439,41291228
VOC,VOC-001421,1373,12648580
VOC,VOC-001422,85,54988861
VOC,VOC-001423,1922,32859170
VOC,VOC-001424,1529,63223998
VOC,VOC-001425,529,25527671
VOC,VOC-001426,3076,13714003
VOC,VOC-001427,3077,18684457
VOC,VOC-001428,3078,20311123
VOC,VOC-001429,3079,37183509
VOC,VOC-001430,3080,13006710
VOC,VOC-001431,3081,55127012
VOC,VOC-001432,3082,13950626
VOC,VOC-001433,3083,40868348
VOC,VOC-001434,3084,76317993
VOC,VOC-001435,3085,44601903
VOC,VOC-001436,3086,33622962
VOC,VOC-001437,3087,23088713
VOC,VOC-001438,3088,87125207
VOC,VOC-001439,3089,61646136
VOC,VOC-001440,3090,51666322
VOC,VOC-001441,3091,27412570
VOC,VOC-001442,3092,89512284
VOC,VOC-001443,3093,22509453
VOC,VOC-001444,3094,42643518
VOC,VOC-001445,3095,41564181
VOC,VOC-001446,3096,45635935
VOC,VOC-001447,3097,71767441
VOC,VOC-001448,3098,22457246
VOC,VOC-001449,3099,69737360
VOC,VOC-001450,3100,99307261
VOC,VOC-001451,3101,63895959
VOC,VOC-001452,3102,19447877
VOC,VOC-001453,3103,83299258
VOC,VOC-001454,3104,47721843
VOC,VOC-001455,3105,91683184
VOC,VOC-001456,3106,31003985
VOC,VOC-001457,3107,79762268
VOC,VOC-001458,3108,22465245
VOC,VOC-001459,3109,61543986
VOC,VOC-001460,3110,77395281
VOC,VOC-001461,3111,38219921
VOC,VOC-001462,3112,13165956
VOC,VOC-001463,3113,11382079
VOC,VOC-001464,3114,53434492
VOC,VOC-001465,3115,61460733
VOC,VOC-001466,3116,16206378
VOC,VOC-001467,3117,26812955
VOC,VOC-001468,3118,24702917
VOC,VOC-001469,3119,41543452
VOC,VOC-001470,3120,77919411
VOC,VOC-001471,3121,78170461
VOC,VOC-001472,3122,58149984
VOC,VOC-001473,3123,45505877
VOC,VOC-001474,3124,47743510
VOC,VOC-001475,3125,93802954
VOC,VOC-001476,3126,39051323
VOC,VOC-001477,3127,97854048
VOC,VOC-001478,3128,63153840
VOC,VOC-001479,3129,19299933
VOC,VOC-001480,3130,51690952
VOC,VOC-001481,3131,65862979
VOC,VOC-001482,3132,55851243
VOC,VOC-001483,3133,79947239
VOC,VOC-001484,3134,30498626
VOC,VOC-001485,3135,80654070
VOC,VOC-001486,3136,47793513
VOC,VOC-001487,3137,51713300
VOC,VOC-001488,3138,96791146
VOC,VOC-001489,3139,27666344
VOC,VOC-001490,3140,81724847
VOC,VOC-001491,3141,54706865
VOC,VOC-001492,3142,79695592
VOC,VOC-001493,3143,38889178
VOC,VOC-001494,3144,67919258
VOC,VOC-001495,3145,26291773
VOC,VOC-001496,3146,44585366
VOC,VOC-001497,3147,77945352
VOC,VOC-001498,3148,83141191
VOC,VOC-001499,3149,61275309
VOC,VOC-001500,3150,69239801
PLUS,PLUS-000001,2722,51593222
PLUS,PLUS-000002,2887,22553839
PLUS,PLUS-000003,2666,47871627
PLUS,PLUS-000004,1080,19160128
PLUS,PLUS-000005,233,17134621
PLUS,PLUS-000006,2913,50216471
PLUS,PLUS-000007,1260,12782247
PLUS,PLUS-000008,1133,60057264
PLUS,PLUS-000009,1637,65767719
PLUS,PLUS-000010,1934,80647142
PLUS,PLUS-000011,2624,32185945
PLUS,PLUS-000012,209,10292428
PLUS,PLUS-000013,1619,35100154
PLUS,PLUS-000014,2975,99175850
PLUS,PLUS-000015,1823,26947996
PLUS,PLUS-000016,508,29438830
PLUS,PLUS-000017,264,13254023
PLUS,PLUS-000018,1329,40930568
PLUS,PLUS-000019,283,46598410
PLUS,PLUS-000020,1820,31216439
PLUS,PLUS-000021,23,12674689
PLUS,PLUS-000022,1792,72878778
PLUS,PLUS-000023,1169,15598844
PLUS,PLUS-000024,409,20548786
PLUS,PLUS-000025,445,15971136
PLUS,PLUS-000026,1215,23488183
PLUS,PLUS-000027,792,58344299
PLUS,PLUS-000028,2320,54343467
PLUS,PLUS-000029,2217,73913779
PLUS,PLUS-000030,1697,46260563
PLUS,PLUS-000031,1993,56678696
PLUS,PLUS-000032,1930,49311181
PLUS,PLUS-000033,2610,86599891
PLUS,PLUS-000034,2435,33875260
PLUS,PLUS-000035,916,63096404
PLUS,PLUS-000036,1613,21206698
PLUS,PLUS-000037,1766,21489788
PLUS,PLUS-000038,1358,39029725
