beneficiary_id,full_name,national_id_no,mobile_number,email,dob,gender,county,sub_county,ward,address,enrollment_date,status,household_size,employment_status,monthly_income,support_type,beneficiary_category
PLUS-000394,chepkoech kiprono chepkirui,37921512,254 711 482 18,chepkoech.chepkirui@gmail.com,1969-12-21,FEMALE,Trans Nzoia,Kiminini,Sirende,"Plot 145, Lane 2, Garden Estate",24-04-2024,pending,6,Student,15500,Business Grant,Elderly
PLUS-000395,masinde leah kilonzo,57216333,254 734 597 93,m.kilonzo@outlook.com,01-10-1997,MALE,Kiambu,Kabete,Gitaru,"Plot 417, Ln 2, Moi Ave",06/02/2024,Active,3,Self-Employed,79000,Business Grant,Orphan
PLUS-000396,robert odhiambo musalia,33630872,254 727 747 21,robert.musalia@gmail.com,2000-08-27,MALE,Kakamega,Not Provided,Idakho Central,"Plot 55, Lane 2, Ruaraka",14-Nov-2024,active,5,Employed,41000,Medical Cover,Elderly
PLUS-000397,monica muema mwakisha,34 827 279,254 745 224 41,monica@gmail.com,28-Oct-1983,male,Kiambu,Lari,Kamburu,"House 317, Ngong Drive, Thika Superhighway",02-22-2026,Active,1,Unemployed,118000,Medical Cover,Orphan
PLUS-000398,naliaka kinya keter,40299882,254 772 593 46,naliaka.keter@hotmail.com,1954-04-11,MALE,Nyeri,Tetu,Dedan Kimathi,"Plot 304, Lane 5, Kitisuru",2023-10-07,inactive,3,Self-Employed,33500,Cash Transfer,Vulnerable
PLUS-000399,ronald senteu,49075648,254 745 361 62,ronald.senteu@outlook.com,1987-03-24,MALE,Nyeri,Othaya,Karima,"House 420, Mugumo Road, Likoni",24-Dec-2023,pending,3,Unemployed,27500,Education Support,Elderly
PLUS-000400,wanjiku aaron wachira,14484757,254 118 571 08,wanjiku.wachira@gmail.com,1976-12-22,MALE,KIAMBU,Githunguri,Githiga,"House 336, Kitisuru Drive, Lavington",14-01-2023,pending,10,Self-Employed,29000,Business Grant,Vulnerable
PLUS-000401,hannah kipsang,16962045,254 712 696 53,hannah.kipsang@gmail.com,2006-07-24,MALE,Kiambu,Limuru,Limuru Central,"Plot 219, Lane 11, Kilimani",2024-04-02,Not Provided,5,Self-Employed,12500,Cash Transfer,Vulnerable
PLUS-000402,kebaso ndunda,40718118,254 716 994 23,Unknown,1978-06-21,FEMALE,Not Provided,Matungu,Khalaba,"House 450, River Road Drive, Thika Superhighway",12-08-2023,inactive,5,Self-Employed,30000,Education Support,Vulnerable
PLUS-000403,jeremiah gitobu nanjala,85899286,254 763 773 93,jeremiah.nanjala@outlook.com,1986-05-26,FEMALE,Nairobi,Lang'ata,Karen,"Plot 448, Lane 5, Kasarani",2023-11-27,inactive,3,Self-Employed,77500,Education Support,Orphan
PLUS-000404,samuel akynyi,95121229,254 792 110 99,samuel.akinyi@hotmail.com,1993-03-10,FEMALE,Kiambu,Kiambu,Kihara,"Plot 280, Lane 11, Ruaraka",02-20-2023,active,3,Self-Employed,33500,Food Support,Widow
PLUS-000405,caroline ombati,41424136,254 773 266 45,caroline.ombati@hotmail.com,1995-10-26,MALE,Nairobi,Dagoretti South,Waithaka,"Plot 159, Lane 2, Ruaraka",05-28-2023,inactive,2,Employed,46000,Cash Transfer,Widow
PLUS-000406,daniel awiti,90677906,254 739 844 50,daniel.awiti@gmail.com,1982-12-17,MALE,MACHAKOS,MATUNGULU,MATUNGULU NORTH,"House 360, Kikuyu Drive, Mombasa Road",23-Nov-26,pending,4,Retired,26500,Food Support,Widow
PLUS-000407,ronald wambui onsongo,22587924,254 775 743 12,ronald.onsongo@yahoo.com,1990-05-27,MALE,Nakuru,Subukia,Kabazi,"Plot 109, Lane 12, Limuru",2024-06-04,pending,4,Employed,82500,Cash Transfer,Widow
PLUS-000408,faith stephen kipkemboi,99548878,254 717 561 64,faith.kipkemboi@gmail.com,1992-08-09,FEMALE,Trans Nzoia,Kiminini,Sirende,"House 65, Tom Mboya Street, Westlands",03-Oct-2026,pending,4,Employed,57000,Medical Cover,Youth
PLUS-000409,karanja kimani mbaka,56659686,254 717 560 35,kimani.karanja@gmail.com,1993-01-06,FEMALE,KIAMBU,Kikuyu,Sigona,"Plot 23, Lane 4, Ngong",2023-07-14,active,2,Student,76500,Food Support,Widow
PLUS-000410,judith madoke,69444048,254 712 111 06,judith.matoke@yahoo.com,1984-11-25,MALE,Nakuru,Bahati,Kabatini,"Plot 34, Lane 16, Kileleshwa",09/06/2023,inactive,6,Self-Employed,11500,Food Support,Widow
PLUS-000411,auma awino,25610550,254 777 149 98,auma.awino@outlook.com,1961-09-08,FEMALE,Machakos,Kangundo,Kangundo Central,"Plot 176, Lane 8, Mugumo",07-09-2025,inactive,1,Student,37500,Food Support,Widow
PLUS-000412,wangeci mwacideu,72365495,254 787 136 08,wangeci.mwakideu@outlook.com,1962-11-20,FEMALE,Nakuru,Subukia,Subukia,"Plot 306, Lane 11, River Road",13/09/2023,active,6,Self-Employed,25500,Business Grant,Youth
PLUS-000413,amos mbaka kibathi,62900471,254 731 556 13,amos.kibathi@gmail.com,1962-06-17,MALE,Kiambu,Kiambu,Riabai,"House 473, Limuru Street, Kasarani",05/06/2023,inactive,2,Unemployed,28000,Education Support,PWD
PLUS-000414,vincent lydia hassan,10502052,254 751 019 57,vincent.hassan@gmail.com,1998-03-27,FEMALE,Nakuru,Kuresoi North,Nyota,"House 394, Outering Drive, Thika Superhighway",17-06-2023,inactive,3,Retired,52500,Cash Transfer,Elderly
PLUS-000415,mukhwana agnes,34678331,254 762 010 45,a.m@gmail.com,20/10/1968,F,Trans Nzoia,Saboti,Saboti,"Plot 288, Lane 17, Westlands",2023-04-27,inactive,5,Student,31000,Education Support,Vulnerable
PLUS-000416,simon mvania,99716761,254 765 425 84,simon.mwania@gmail.com,2003-07-12,MALE,Nakuru,Nakuru Town West,Barut,"House 1, Langata Avenue, Mombasa Road",23/03/2023,pending,3,Retired,200000,Food Support,Orphan
PLUS-000417,timothy mwakideu,71791460,254 758 292 35,timothy.mwakideu@yahoo.com,1984-11-18,FEMALE,KAKAMEGA,Matungu,Kholera,"House 60, Waiyaki Drive, Ngong",13-Oct-2025,active,5,Employed,12500,Food Support,Vulnerable
PLUS-000418,akinyi barasa,49822568,Unknown,akinyi.barasa@gmail.com,2001-10-05,FEMALE,Kisumu,Kisumu West,West Kisumu,"Plot 320, Lane 5, Waiyaki",20240724,inactive,4,Self-Employed,Unknown,Business Grant,Elderly
PLUS-000419,ongeri nyambane otieno,Unknown,254 104 806 64,ongeri.otieno@hotmail.com,1986-09-24,FEMALE,TRANS NZOIA,SABOTI,TUWANI,"Plot 417, Lane 17, Karen",2025-11-04,active,3,Unemployed,30000,Cash Transfer,Widow
PLUS-000420,ndinda ochieng,94738725,254 759 517 03,ndinda.ochieng@outlook.com,1972-02-27,FEMALE,Bungoma,Kimilili,Kamukuywa,"Plot 220, Lane 20, Kilimani",18-Dec-2023,active,8,Employed,10500,Food Support,Youth
PLUS-000421,mary mark mwakisha,47549647,254 108 173 07,mary.mwakisha@gmail.com,2004-10-25,FEMALE,Kisumu,Kisumu West,North Kisumu,"Plot 397, Lane 1, Thika Superhighway",2026-03-24,active,5,Self-Employed,26500,Medical Cover,Youth
PLUS-000422,judith okoth,35444694,254 743 955 12,judith.okoth@yahoo.com,1975-10-22,MALE,Kisumu,Nyakach,South West Nyakach,"Plot 52, Lane 17, Kiambu",03-08-2025,inactive,1,Self-Employed,10500,Food Support,PWD
PLUS-000423,kimani onsongo njuguna,70875238,254 759 104 53,kimani.njuguna@hotmail.com,1980-12-05,MALE,Nyeri,Nyeri Town,Ruring'u,"Plot 133, Lane 20, Kiambu",2025-08-18,pending,4,Retired,45500,Food Support,Youth
PLUS-000424,"nyambane, kariuki",4730-9803,254 715 589 43,kariuki.nyambane@hotmail.com,1984-06-09,MALE,Kakamega,Shinyalu,Isukha South,"Plot 355, Lane 4, Ruaraka",2026-05-28,pending,4,Employed,64000,Food Support,Elderly
PLUS-000425,kipsang mworoa senteu,84 378 065,254 779 476 13,kipsang.senteu@hotmail.com,1964-09-24,MALE,Not Provided,Lang'ata,Nyayo Highrise,"Plot 208, Lane 7, Ruiru",,pending,5,Retired,Not Provided,Food Support,Elderly
PLUS-000426,aaron mitei,30036175,254 763 386 33,aaron.mitei@gmail.com,1972-09-19,MALE,Bungoma,Kimilili,Kamukuywa,Unknown,2026-02-01,pending,4,Unemployed,76500,Cash Transfer,Orphan
PLUS-000427,jebet mwaura,87881429,254 102 667 13,jebet.mwaura@outlook.com,Unknown,FEMALE,Kisumu,Seme,West Seme,"House 444, Kangundo Avenue, Ngong",2023-10-31,pending,7,Unemployed,Not Provided,Business Grant,PWD
PLUS-000428,isaiah kimeu ondieki,89761155,254 109 840 42,isaiah.ondieki@gmail.com,1974-11-10,MALE,Kakamega,Shinyalu,Isukha Central,"Plot 432, Lane 16, Kiambu",04-Jul-2023,inactive,6,Student,27000,Medical Cover,Vulnerable
PLUS-000429,thomas jepkoech,49761155,072993111,thomas.jepkoech@hotmail.com,1989-08-05,MALE,Kakamega,Mumias West,West Wanga,"Plot 14, Lane 1, Lenana",2024-12-10,active,2,Employed,20000,Education Support,Widow
PLUS-000430,githinji wanjohi,64002855,254 733 245 27,githinji.wanjohi@yahoo.com,1998-06-16,MALE,Mombasa,Likoni,Likoni,"Plot 53, Lane 14, Tom Mboya",06/26/2023,pending,2,Retired,32000,Education Support,Widow
PLUS-000431,ruth wekesa gacheru,97499117,254 794 365 75,ruth.gacheru@outlook.com,1962-06-06,FEMALE,Kakamega,Shinyalu,Isukha South,"Plot 162, Lane 5, Thika",08-Jul-2025,inactive,4,Unemployed,60000,Medical Cover,Orphan
PLUS-000432,matthew mitei,97540265,254 783 339 39,matthew.mitei@hotmail.com,1962-06-13,MALE,Kiambu,Kabete,Nyathuna,"Plot 63, Lane 18, Kitisuru",2023-05-01,active,5,Student,71500,Food Support,Youth
PLUS-000433,okoth leshan,72895019,254 762 454 50,okoth.leshan@gmail.com,1994-12-05,FEMALE,Bomet County,Bomet Central,Ndarawetta,"House 164, Kiambu Road Drive, Mugumo",23/07/2023,pending,1,Student,200000,Food Support,PWD
PLUS-000434,kipchumba agnes omondi,4515-1432,254 782 206 12,kipchumba.omondi@yahoo.com,2001-06-27,FEMALE,Machakos,Yatta,Katangi,"Plot 282, Lane 16, Juja",2025-12-21,active,3,Retired,36500,Cash Transfer,Elderly
PLUS-000435,deborah muriuki,41291228,254 795 617 44,deborah.muriuki@hotmail.com,2000-09-06,FEMALE,Nairobi,Westlands,Kangemi,"Plot 470, Lane 9, Kitisuru",2023-01-13,inactive,4,Employed,37000,Food Support,Widow
PLUS-000436,kathureawuor,61440401,254 724 387 24,kathure.awuor@gmail.com,2000-01-08,MALE,Nairobi,Lang'ata,Mugumu-ini,"Plot 430, Lane 9, Thika Superhighway",11-Jul-2026,active,1,Student,16000,Medical Cover,PWD
PLUS-000437,eunice mwirigi,19711151,254 797 314 75,eunice.mwirigi@hotmail.com,09/04/1980,Female,Mombasa,Mvita,Tononoka,House134WaiyakiRdGardenEstate,11-18-2023,Inactive,6,Retired,42500,Cash Transfer,Elderly
PLUS-000438,mwangi kerubo awuor,48333001,Unknown,mwangi.awuor@hotmail.com,1989-12-03,FEMALE,Nairobi,Westlands,Parklands,"House 13, Kangundo Street, Karen",25-07-2024,inactive,2,,24000,Food Support,Elderly
PLUS-000439,leshan veronica gitonga,15843117,254 725 493 76,leshan.gitonga@hotmail.com,1998-10-24,FEMALE,Machakos,Machakos Town,Kalama,"Plot 86, Lane 8, Garden Estate",25-Feb-2024,active,5,Retired,40500,Medical Cover,Youth
PLUS-000440,okello kasina,18-175-303,254 117 585 76,okello.kasina@hotmail.com,2000-01-10,FEMALE,Meru,Igembe South,Mau/Antuamburi,"Plot 446, Lane 1, Jogoo",2023-10-05,active,5,Unemployed,200000,Education Support,PWD
PLUS-000441,george keetr,78759020,254 749 840 27,george.keter@outlook.com,1981-09-21,MALE,,Ruiru,Kahawa Wendani,"House 364, Argwings Kodhek Street, Thika",25-Apr-2023,inactive,3,Unknown,Not Provided,Business Grant,Vulnerable
PLUS-000442,matthew cheruiyot,24069919,254 726 668 49,matthew.cheruiyot@yahoo.com,2004-01-27,FEMALE,Kisumu,Nyando,Kobura,"House 327, Thika Road, Juja",07/09/2023,inactive,1,Unemployed,71500,Business Grant,Vulnerable
PLUS-000443,kimeu emily njoroge,26195804,254 778 744 59,kimeu.njoroge@gmail.com,1994-06-11,MALE,Trans Nzoia,Cherangany,Sitatunga,"House 85, Parklands Drive, Ruiru",09/01/2025,inactive,2,Self-Employed,10500,Medical Cover,Orphan
PLUS-000444,chepkorir muthuri rotich,32395401,254 703 746 91,chepkorir.rotich@gmail.com,1990-04-03,MALE,Uasin Gishu,Kesses,Tulwet/Chuiyat,"Plot 69, Lane 9, Athi River",10/17/2025,inactive,3,Self-Employed,32000,Medical Cover,PWD
PLUS-000445,robert judy wandera,60968569,254 761 584 83,robert.wandera@gmail.com,2003-06-01,FEMALE,MOMBASA,Nyali,,"Plot 480, Lane 12, Lavington",14-Dec-2024,inactive,Unknown,Unemployed,29000,Medical Cover,Youth
PLUS-000446,aoko chebet,43903002,254 781 136 86,aoko.chebet@yahoo.com,1974-12-10,FEMALE,Kisumu County,Muhoroni,Masogo/Nyang'oma,"Plot 119, Lane 2, Ngong Road",20-11-2026,inactive,3,Unemployed,23500,Medical Cover,Orphan
PLUS-000447,anthony kinyua gikonyo,79630194,254 731 494 19,anthony.gikonyo@hotmail.com,1961-12-16,MALE,Uasin Gishu,Not Provided,Kimumu,"Plot 90, Lane 19, Parklands",Not Provided,active,Not Provided,Retired,100500,Cash Transfer,Orphan
PLUS-000448,kiprop florence maina,31246090,,kiprop.maina@gmail.com,1970-03-24,MALE,Machakos,Unknown,Muthwani,"Plot 293, Lane 14, Ngong",06-Jul-2023,inactive,5,Self-Employed,87500,Education Support,Orphan
PLUS-000449,syokau kipchumbba,95-120-667,254 774 530 07,syokau.kipchumba@hotmail.com,2003-04-18,FEMALE,Nairobi,Kasarani,Ruai,"Plot 474, Lane 8, Kileleshwa",02/03/2024,active,2,Self-Employed,83000,Education Support,Vulnerable
PLUS-000450,ochieng rimberia kebaso,49953071,+25474222854,ochieng.kebaso@gmail.com,1986-01-17,FEMALE,Bungoma,Kanduyi,Buokhwe,"Plot 76, Lane 8, Kiambu",20241205,active,4,Retired,22500,Medical Cover,Orphan
PLUS-000451,michael kipngetich gacheru, 70344473,Not Provided,michael.gacheru@outlook.com,1970-07-03,FEMALE,,Limuru,Bibirioni,"Plot 343, Lane 3, Ruaraka",2026-04-30,inactive,7,Retired,,Food Support,Youth
PLUS-000452,opiyo agnes mwaura,10036839,254 117 335 34,opiyo.mwaura@yahoo.com,1976-07-26,FEMALE,Bomet,Chepalungu,Sigour,"Plot 364, Lane 2, Kileleshwa",23-Jan-2026,pending,4,Student,45000,Business Grant,Widow
PLUS-000453,joshua mwinyi,,254 776 183 84,joshua.mwinyi@yahoo.com,1973-07-10,FEMALE,Machakos,Mavoko,Syokimau/Mulolongo,"Plot 300, Lane 5, Athi River",10-24-2024,pending,1,Self-Employed,92500,Medical Cover,Vulnerable
PLUS-000454,otieno waithera kipchirchir,50-615-055,254 786 713 85,otieno.kipchirchir@gmail.com,1984-11-15,FEMALE,Mombasa,Kisauni,Mjambere,"Plot 192, Lane 17, Outering",2026-11-07,inactive,2,Retired,200000,Business Grant,Vulnerable
PLUS-000455,wachira mwania,56624300,254 787 780 47,wachira.mwania@gmail.com,1993-01-01,MALE,Kisumu,Kisumu Central,Nyalenda 'B',"Plot 414, Lane 12, Likoni",Not Provided,pending,4,Retired,Unknown,Business Grant,Youth
PLUS-000456,ongeri musymi,24-277-696,254 714 406 38,ongeri.musyimi@outlook.com,1982-05-21,FEMALE,Nairobi,Dagoretti North,Kileleshwa,"Plot 28, Lane 18, Kikuyu",17-07-2024,active,3,Employed,74500,Cash Transfer,Orphan
PLUS-000457,zechariah mcharo,70640795,254 764 207 37,zechariah.mcharo@gmail.com,1959-07-07,MALE,Machakos,Kathiani,Kathiani Central,"Plot 208, Lane 16, Uhuru",17-Jun-25,inactive,6,Student,58500,Education Support,Orphan
PLUS-000458,muthaa habakkuk situma,12871038,254 117 483 25,msituma@gmail.com,1997-12-11,FEMALE,Nairobi,Westlands,Kangemi,House189KileleshwaDriveOutering,29/01/2023,ACTIVE,5,Self-Employed,29500,Food Support,Vulnerable
PLUS-000459,sarah naliaka,57 576 607,254 711 500 51,sarah.naliaka@outlook.com,1966-10-24,MALE,Nairobi,Dagoretti South,Ngando,"Plot 180, Lane 19, Langata",2026-02-14,pending,4,Employed,37000,Food Support,Youth
PLUS-000460,matthew nafula,89161407,254 752 746 84,matthew.nafula@outlook.com,1997-12-26,MALE,Kisumu,Muhoroni,Chemelil,"Plot 82, Lane 12, Waiyaki",16-Jun-2023,active,4,Retired,24500,Food Support,Youth
PLUS-000461,muthoni leshan masinde,26410285,254 744 999 66,muthoni.masinde@outlook.com,2006-08-11,MALE,Bungoma,Sirisia,Namwela,"Plot 43, Lane 14, Kangundo",03/05/2025,inactive,8,Self-Employed,28500,Medical Cover,Orphan
PLUS-000462,caroline mbuthia,30454694,254 116 793 58,caroline.mbuthia@gmail.com,1961-02-13,FEMALE,Kakamega,Lugari,Chekalini,"Plot 401, Lane 11, Outering",24-Jun-23,Unknown,Not Provided,Unknown,17500,Education Support,Orphan
PLUS-000463,rebecca wradada,89 042 306,254 787 340 88,rebecca.wadada@gmail.com,1966-07-03,FEMALE,Nyeri,Kieni,Thegu,"House 301, Ruiru Street, Lavington",03-26-2024,inactive,4,Self-Employed,16500,Business Grant,Youth
PLUS-000464,isaac ongaya,65632441,254 107 685 51,isaac.ongaya@yahoo.com,1977-03-26,MALE,Kilifi,Kaloleni,Mwanamwinga,"Plot 327, Lane 6, Kilimani",20231223,inactive,5,Self-Employed,50000,Medical Cover,Elderly
PLUS-000465,ongeri wambui,61901085,254 765 104 20,ongeri.wambui@hotmail.com,1971-10-13,FEMALE,Nairobi,Dagoretti North,Kileleshwa,"House 465, Waiyaki Road, Westlands",01/18/2026,active,6,Retired,39000,Medical Cover,Youth
PLUS-000466,margaret gacheru,68-997-676,254 111 889 84,margaret.gacheru@outlook.com,2001-04-01,FEMALE,Trans Nzoia,Endebess,Endebess,"House 167, Thika Drive, Kangundo",20-Jun-2023,inactive,2,Student,65500,Cash Transfer,Youth
PLUS-000467,timothy oseko,30858205,254 716 026 75,timothy.oseko@outlook.com,1990-10-18,FEMALE,Kisumu,Kisumu East,Nyalenda 'A',"Plot 120, Lane 14, Mugumo",2026-12-07,pending,10,Student,67000,Medical Cover,Vulnerable
PLUS-000468,judy christopher wairimu,67858606,254 744 267 67,judy.wairimu@outlook.com,1988-02-28,MALE,Nairobi,Dagoretti North,Kileleshwa,"Plot 25, Lane 6, River Road",03/07/2024,inactive,3,Student,8500,Education Support,Widow
PLUS-000469,omondi kioko kimani,27369493,254 776 519 98,omondi.kimani@hotmail.com,1996-03-09,MALE,Machakos,Kathiani,Mitaboni,"House 366, Ruaraka Avenue, Kileleshwa",03-15-2025,pending,4,Retired,20500,Medical Cover,Youth
PLUS-000470,thomas nabea,42180102,254 781 335 77,thomas.nabea@hotmail.com,1974-04-13,MALE,Bungoma,Kimilili,Kamukuywa,"House 171, Mombasa Road Street, Argwings Kodhek",10/03/2024,pending,7,Student,38500,Cash Transfer,PWD
PLUS-000471,kilonzo wafula githua,23 342 241,254 109 824 04,kilonzo.githua@hotmail.com,1959-05-01,MALE,Kiambu,Githunguri,Ikinu,"Plot 433, Lane 5, Mugumo",12/04/2023,active,3,Retired,24000,Medical Cover,Orphan
PLUS-000472,kiprono momanyi,Unknown,254 725 524 89,kiprono.momanyi@gmail.com,1994-01-06,MALE,Meru,Igembe South,Nkondi,"House 436, Thika Superhighway Avenue, Waiyaki",11/13/2024,active,7,Unemployed,17000,Business Grant,Widow
PLUS-000473,zechariah musila,65854454,254 723 490 88,zechariah.musila@gmail.com,1999-11-08,MALE,Nairobi,Lang'ata,Nairobi West,"Plot 142, Lane 1, River Road",02-04-2023,active,3,Employed,32500,Education Support,PWD
PLUS-000474,leshan mwango,45474823,254 721 286 99,leshan.mwango@outlook.com,1975-11-14,MALE,Nyeri,Unknown,Not Provided,"House 358, Outering Street, Kenyatta",24/04/2025,active,5,Self-Employed,31000,Education Support,Elderly
PLUS-000475,gitonga anyango,15850065,254 713 420 12,gitonga.anyango@hotmail.com,2005-08-10,FEMALE,Kiambu,Ruiru,Kiuu,"Plot 168, Lane 4, Karen",28/06/2023,pending,6,Student,47500,Medical Cover,PWD
PLUS-000476,brian syombua bett,33231328,254 715 449 81,brian.bett@gmail.com,1995-03-07,FEMALE,Mombasa,Changamwe,Miritini,"House 39, Garden Estate Street, Juja",09/05/2025,inactive,1,Self-Employed,44000,Medical Cover,Vulnerable
PLUS-000477,paul anyango,79176210,254 768 192 62,paul.anyango@gmail.com,1982-07-03,MALE,Kakamega,Lugari,Lugari,"House 395, Kangundo Road, Athi River",20230503,active,1,Student,10000,Education Support,Vulnerable
PLUS-000478,james onsongo,91170992,254 783 097 76,james.onsongo@outlook.com,2000-10-20,FEMALE,Nairobi,Kasarani,Unknown,"Plot 410, Lane 8, Thika Superhighway",,pending,7,Unknown,10000,Education Support,Vulnerable
PLUS-000479,kipkorir mwikali,68239787,254 726 605 75,kipkorir.mwikali@gmail.com,1999-08-24,MALE,Nakuru,Nakuru Town East,Kivumbini,"House 360, Juja Road, Langata",2026-01-23,inactive,8,Retired,50000,Business Grant,Widow
PLUS-000480,ojwang nyaboke musalia,66013532,254 737 007 27,ojwang.musalia@gmail.com,1993-06-15,MALE,Kisumu,Kisumu West,Central Kisumu,"Plot 442, Lane 17, Ngong",12-03-2023,inactive,7,Self-Employed,49500,Cash Transfer,PWD
PLUS-000481,waithera deborah kipaati,52139442,+254 754-614-19,waithera.kipaati@yahoo.com,1948-03-02,FEMALE,Nairobi,Westlands,Mountain View,"Plot 100, Lane 10, Westlands",11/12/2025,,3,Retired,Not Provided,Business Grant,Elderly
PLUS-000482,kevin onsongo,67 104 460,254 708 137 60,kevin.onsongo@gmail.com,1997-12-24,MALE,Mombasa,Likoni,Shika Adabu,"House 124, Thika Superhighway Street, Tom Mboya",2024-06-23,pending,3,Student,67500,Education Support,Youth
PLUS-000483,sharon kipchirchir,77 636 701,254 709 813 27,sharon.kipchirchir@gmail.com,1988-06-21,MALE,Bungoma,Kabuchai,Kabuchai/Chwele,"House 292, Kasarani Road, Mugumo",28-Aug-2024,active,4,Retired,23500,Education Support,Elderly
PLUS-000484,jepkorir omar,81833417,254 778 271 96,jepkorir@gmail.com,1958-06-19,MALE,Trans Nzoia,Cherangany,Motosi,"house 445, kilimani avenue, moi avenue",11/08/2025,Active,1,Self-Employed,8500,Food Support,Youth
PLUS-000485,kanampiu githinji,89541250,254 756 672 56,kanampiu.githinji@gmail.com,Not Provided,FEMALE,,Kilifi North,Kibarani,"Plot 124, Lane 8, Ruaraka",Unknown,pending,2,Self-Employed,35500,Food Support,Elderly
PLUS-000486,elizabeth githinji,58-518-736,254 115 510 02,elizabeth.githinji@hotmail.com,1986-01-25,MALE,Machakos,Kathiani,Upper Kaewa/Iveti,"Plot 73, Lane 13, Parklands",14 Jul 2025,inactive,5,Employed,20500,Education Support,PWD
PLUS-000487,cynthia jepkoech,85 272 184,254 796 369 77,jepkoechcynthia@yahoo.com,25/05/1978,FEMALE,Kiambu,Lari,Kamburu,"house 27, river road road, moi avenue",17-Oct-2023,I,6,Student,29000,Medical Cover,PWD
PLUS-000488,cherotich kibkemoi,42093745,254 798 725 27,cherotich.kipkemoi@gmail.com,1996-02-06,FEMALE,Nakuru,Subukia,Kabazi,"Plot 26, Lane 4, Westlands",17 Jul 2023,inactive,3,Student,61500,Education Support,Widow
PLUS-000489,edith mungai,13588414,254 762 362 56,edith.mungai@yahoo.com,1999-03-24,FEMALE,Kakamega,Butere,Marama North,"Plot 398, Lane 7, Langata",2026-08-17,active,4,Self-Employed,18000,Cash Transfer,Widow
PLUS-000490,syokau kivuva,78479889,254 744 531 50,syokau.kivuva@outlook.com,1970-10-15,FEMALE,Mombasa,Nyali,Mkomani,"Plot 75, Lane 3, Langata",26/08/2023,pending,6,Unemployed,5500,Cash Transfer,Youth
PLUS-000491,wafula omondi,89984645,254 701 034 85,wafula.omondi@outlook.com,Not Provided,MALE,Nairobi,Kasarani,Njiru,"House 325, Moi Avenue Drive, Kiambu",22-09-2026,inactive,11,Self-Employed,27500,Food Support,Widow
